Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06, Ch07, Ch08, Ch09
29.86,0.11120406538248062,-0.84824466705322266,-0.8054167628288269,-114.1175537109375,-11.09009838104248,-4.1282415390014648,-0.61830806732177734,-119.47176361083984,0
29.864,-1.1237455606460571,-1.3309345245361328,-1.3860690593719482,-115.20938873291016,-13.419741630554199,-4.6926865577697754,-1.2480846643447876,-120.15254974365234,0
29.868,0.08266768604516983,-0.22831249237060547,-1.1775258779525757,-116.350830078125,-15.411628723144531,-4.8975081443786621,-1.5418574810028076,-122.14524078369141,0
29.872,-1.1399087905883789,0.074005246162414551,-1.2614314556121826,-116.99235534667969,-17.563156127929688,-5.1678290367126465,-1.7971338033676147,-122.73533630371094,0
29.876,-0.70809268951416016,0.67571103572845459,-0.97238618135452271,-117.53208923339844,-19.675045013427734,-5.3085737228393555,-1.7851673364639282,-123.14154052734375,0
29.88,-1.891147255897522,-0.04002000018954277,-1.0577758550643921,-116.23970794677734,-21.508987426757812,-5.6671905517578125,-1.7662891149520874,-121.64882659912109,0
29.884,-4.0278844833374023,-1.924656867980957,-1.5818847417831421,-114.57138824462891,-23.136602401733398,-6.1838545799255371,-1.729239821434021,-118.60079193115234,0
29.888,-3.5226988792419434,-2.9979178905487061,-1.4606796503067017,-112.3170166015625,-24.207635879516602,-6.2702813148498535,-1.3041940927505493,-116.05186462402344,0
29.892,-4.1765084266662598,-4.3362493515014648,-1.4843454360961914,-111.07125091552734,-25.144756317138672,-5.9721832275390625,-0.67287272214889526,-113.97673034667969,0
29.896,-1.5641540288925171,-3.9113306999206543,-1.0493160486221313,-112.03446197509766,-26.163406372070312,-5.2949585914611816,0.093403078615665436,-114.73995208740234,0
29.9,0.31438344717025757,-3.3242995738983154,-0.94730406999588013,-112.99430847167969,-27.340932846069336,-4.6888260841369629,0.5442575216293335,-115.93312835693359,0
29.904,1.0604515075683594,-3.1588358879089355,-1.3093475103378296,-114.50762939453125,-28.85614013671875,-4.1924271583557129,0.65317231416702271,-116.70697021484375,0
29.908,3.2305712699890137,-2.6135146617889404,-1.2877070903778076,-115.2178955078125,-30.317214965820312,-3.5803425312042236,0.68463134765625,-117.69482421875,0
29.912,2.5808734893798828,-3.3688933849334717,-1.6639528274536133,-115.94915771484375,-31.819177627563477,-3.0076320171356201,0.60693633556365967,-117.48062896728516,0
29.916,3.9770030975341797,-3.1942832469940186,-1.5519227981567383,-117.91982269287109,-33.251667022705078,-2.235480785369873,0.68889808654785156,-118.23636627197266,0
29.92,3.9851717948913574,-3.3454990386962891,-1.6187417507171631,-119.37198638916016,-34.625579833984375,-1.626683235168457,0.6764453649520874,-118.67973327636719,0
29.924,2.6202049255371094,-3.6884243488311768,-1.9447551965713501,-120.98323822021484,-35.973125457763672,-1.2253967523574829,0.74552810192108154,-118.8612060546875,0
29.928,2.6203360557556152,-2.9539203643798828,-1.8140023946762085,-121.05278015136719,-37.0179443359375,-0.94270247220993042,1.0249019861221313,-119.39888763427734,0
29.932,-0.11482463777065277,-3.2528109550476074,-2.2320537567138672,-120.64628601074219,-38.272697448730469,-1.0430660247802734,1.0888068675994873,-118.71549987792969,0
29.936,0.03907274454832077,-2.449202299118042,-2.0337288379669189,-121.90445709228516,-39.432861328125,-0.86842137575149536,1.3871409893035889,-118.99465179443359,0
29.94,0.32958969473838806,-1.5670983791351318,-1.5839971303939819,-123.70566558837891,-40.135063171386719,-0.40242043137550354,1.8445361852645874,-118.90916442871094,0
29.944,0.6053166389465332,-0.85278832912445068,-1.1660953760147095,-126.70870208740234,-40.614147186279297,0.28535071015357971,2.3711261749267578,-118.27384185791016,0
29.948,2.8427588939666748,0.31688371300697327,-0.3482726514339447,-128.55021667480469,-40.726615905761719,1.3279294967651367,3.1504707336425781,-117.61623382568359,0
29.952,2.0262751579284668,-0.2599141001701355,-0.34664592146873474,-129.16020202636719,-40.8642578125,2.3725905418395996,3.8578243255615234,-115.69504547119141,0
29.956,3.4678516387939453,-0.018990481272339821,-0.14250250160694122,-129.72846984863281,-40.960441589355469,3.5481281280517578,4.5868239402770996,-114.77762603759766,0
29.96,4.697019100189209,0.2786191999912262,0.069404684007167816,-129.10246276855469,-40.856903076171875,4.6329765319824219,5.166041374206543,-113.53031921386719,0
29.964,5.9180135726928711,0.65118741989135742,0.26089239120483398,-129.05915832519531,-40.541709899902344,5.830350399017334,5.7733039855957031,-112.31913757324219,0
29.968,9.4277677536010742,2.0987327098846436,0.92759943008422852,-128.6395263671875,-39.776165008544922,7.2643203735351562,6.5748085975646973,-111.74753570556641,0
29.972,9.7626934051513672,1.9078061580657959,0.72390782833099365,-128.2802734375,-39.304218292236328,8.1758699417114258,7.0365943908691406,-109.57904052734375,0
29.976,11.119552612304688,1.621387243270874,0.42554968595504761,-128.63969421386719,-39.265186309814453,8.6382646560668945,7.2756452560424805,-107.41819000244141,0
29.98,10.839988708496094,0.4800211489200592,-0.16469427943229675,-127.77799224853516,-39.3804931640625,8.7984952926635742,7.292597770690918,-104.26944732666016,0
29.984,9.9146785736083984,-1.0129066705703735,-0.87627333402633667,-127.62750244140625,-39.642139434814453,8.9787778854370117,7.2578916549682617,-101.16977691650391,0
29.988,11.631884574890137,-1.3782037496566772,-0.92148721218109131,-127.89426422119141,-39.579002380371094,9.5086135864257812,7.4195289611816406,-99.553627014160156,0
29.992,11.549917221069336,-2.3510165214538574,-1.2072553634643555,-128.4287109375,-39.274616241455078,10.255941390991211,7.6493048667907715,-97.800010681152344,0
29.996,13.971670150756836,-1.8697230815887451,-0.74254322052001953,-128.9010009765625,-38.549304962158203,11.516433715820312,8.257288932800293,-97.394309997558594,0
30,15.339938163757324,-1.0942773818969727,0.103132463991642,-127.80760192871094,-37.290061950683594,13.091776847839355,9.1160659790039062,-96.812049865722656,0
30.004,15.898078918457031,0.0061144931241869926,1.132677435874939,-127.71818542480469,-35.794384002685547,14.89471435546875,10.223739624023438,-96.484031677246094,0
30.008,18.420953750610352,2.2847003936767578,2.6083877086639404,-127.97750091552734,-34.0609130859375,16.779581069946289,11.509045600891113,-97.112411499023438,0
